Total,Amyris,http://www.wsj.com/articles/amyris-total-to-restructure-joint-venture-1435682191
Total,Filoil,http://business.inquirer.net/209245/total-filoil-forming-joint-venture
Petrobras,BTG,http://www.petrobras.com/en/countries/nigeria/nigeria.htm
Petrobras,PDVSA,http://venezuelanalysis.com/news/1850
Petrobras,Chevron,https://www.chevron.com/stories/petrobrasunocalel-paso-joint-venture-discovers-gas-field-in-rio-grande-do-norte
Petrsobras,Mitsubishi,http://www.mitsubishicorp.com/jp/en/pr/archive/2009/files/0000002852_file1.pdf
PDVSA,YPF,http://www.worldexpro.com/features/featurelatin-america-roundtable-mergers-acquisitions/
PDVSA,ECOPETROL,http://www.worldexpro.com/features/featurelatin-america-roundtable-mergers-acquisitions/
Pemex,Cheiron,http://www.worldexpro.com/features/featurelatin-america-roundtable-mergers-acquisitions/
Pemex,Petrofac,http://www.worldexpro.com/features/featurelatin-america-roundtable-mergers-acquisitions/
Pemex,Schlumberger,http://www.worldexpro.com/features/featurelatin-america-roundtable-mergers-acquisitions/
Rosneft,Keppel,http://rbth.com/news/2016/05/20/rosneft-singapores-keppel-to-form-joint-venture_594751
Rosneft,MHWirth,http://rbth.com/news/2016/05/20/rosneft-singapores-keppel-to-form-joint-venture_594751
Keppel,MHWirth,http://rbth.com/news/2016/05/20/rosneft-singapores-keppel-to-form-joint-venture_594751
Iraqi Oil Ministry,Shell,http://www.globalresearch.ca/shell-secures-25-year-access-to-iraq-s-oil-gas/10990?print=1
Iraqi Oil Ministry,Mesopotamia Petroleum,http://www.wsj.com/articles/SB123569893397389269
Iraqi Oil Ministry,Sonoran Energy,http://www.businesswire.com/news/home/20040115005877/en/Sonoran-Energy-Forms-Joint-Venture-Iraq-Partners
Total,Qatar Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qatargas
Exxon Mobil,Qatar Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qatargas
Total,Exxon Mobil,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qatargas
Chevron,Qatar Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qchem
ConocoPhillips,Qatar Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qchem
Qatar Petroleum,Chinese Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qafac
Lee Chang Yung,Qatar Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qafac
Lee Chang Yung,Chinese Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qafac
International Octane,Qatar Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qafac
International Octane,Lee Chang Yung,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qafac
International Octane,Chinese Petroleum,http://extranet.qp.com.qa/qp.nsf/web/bc_sub_qafac
Nalco,Lukoil,http://www.nalco.com/news-and-events/4837.htm
Bashneft,Lukoil,http://www.bashneft.com/press/releases/4472/
Lukoil,Technip,http://www.technip.com/en/press/lukoil-and-technip-create-joint-venture-company-russia
Rosneft,Statoil,http://www.ogj.com/articles/2012/06/rosneft-statoil-eni-advance-joint-ventures.html
Eni,Libya NOC,http://www.reuters.com/article/us-libya-oil-blast-idUSKCN0R01KR20150831
Lukoil,Uzbekneftegaz,http://lukoil-overseas.com/projects/uzbekistan/
Lukoil,Saudi Aramco,http://lukoil-overseas.com/projects/saudovskaya-araviya/
Lukoil,Societe Nationale des Hydrocarbures,http://lukoil-overseas.com/projects/cameroon/
Lukoil,Bowleven,http://lukoil-overseas.com/projects/cameroon/
Lukoil,New Age,http://lukoil-overseas.com/projects/cameroon/
Societe Nationale des Hydrocarbures,Bowleven,http://lukoil-overseas.com/projects/cameroon/
Societe Nationale des Hydrocarbures,New Age,http://lukoil-overseas.com/projects/cameroon/
Bowleven,New Age,http://lukoil-overseas.com/projects/cameroon/
Lukoil,PanAtlantic,http://lukoil-overseas.com/projects/cote-divoire/
Lukoil,Petroci,http://lukoil-overseas.com/projects/cote-divoire/
PanAtlantic,Petroci,http://lukoil-overseas.com/projects/cote-divoire/
Lukoil,Statoil,http://lukoil-overseas.com/projects/irak/
Romgaz,Lukoil,http://lukoil-overseas.com/projects/romania/
Romgaz,PanAtlantic,http://lukoil-overseas.com/projects/romania/
Lukoil,Lundin,http://lukoil-overseas.com/projects/norway/7389.php
Lukoil,Edison S.P.A.,http://lukoil-overseas.com/projects/norway/7389.php
Lukoil,North Energy,http://lukoil-overseas.com/projects/norway/7389.php
