b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'HS,2012,201206,June 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5403960353,,,0\r\n'
b'HS,2012,201207,July 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,606115945,,,0\r\n'
b'HS,2012,201207,July 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6428183980,,,0\r\n'
b'HS,2012,201208,August 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,383249520,,,0\r\n'
b'HS,2012,201208,August 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4614131485,,,0\r\n'
b'HS,2012,201209,September 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,321513112,,,0\r\n'
b'HS,2012,201209,September 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5041784994,,,0\r\n'
b'HS,2012,201210,October 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,1388483834,,,0\r\n'
b'HS,2012,201210,October 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5879920563,,,0\r\n'
b'HS,2012,201211,November 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,436262424,,,0\r\n'
b'HS,2012,201211,November 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6644358611,,,0\r\n'
